#LIBRARY    ENDF/B-VIII.1
#REACTION   U-235(N,TOT),SIG
#NUCLEUS    U-235
#MF         3
#MT         1
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 1.82158518e+00 29.547689 Lin-Lin
 1.82191122e+00 29.549908 Lin-Lin
 1.83476317e+00 29.666256 Lin-Lin
 1.84440207e+00 29.777365 Lin-Lin
 1.84636700e+00 29.805172 Lin-Lin
 1.85399210e+00 29.933266 Lin-Lin
 1.86355746e+00 30.124760 Lin-Lin
 1.87312293e+00 30.354618 Lin-Lin
 1.87954056e+00 30.564411 Lin-Lin
 1.88094783e+00 30.610415 Lin-Lin
 1.88355613e+00 30.708908 Lin-Lin
 1.88877273e+00 30.901577 Lin-Lin
 1.89398932e+00 31.120871 Lin-Lin
 1.90094471e+00 31.488369 Lin-Lin
 1.90558171e+00 31.763474 Lin-Lin
 1.90790021e+00 31.915272 Lin-Lin
 1.91021872e+00 32.079311 Lin-Lin
 1.91514540e+00 32.464314 Lin-Lin
 1.91775370e+00 32.692295 Lin-Lin
 1.92036200e+00 32.937332 Lin-Lin
 1.92427444e+00 33.343285 Lin-Lin
 1.92818689e+00 33.787716 Lin-Lin
 1.93209934e+00 34.308655 Lin-Lin
 1.93597960e+00 34.876274 Lin-Lin
 1.93984389e+00 35.537331 Lin-Lin
 1.94370806e+00 36.266468 Lin-Lin
 1.94757235e+00 37.124825 Lin-Lin
 1.95014846e+00 37.747459 Lin-Lin
 1.95143652e+00 38.081429 Lin-Lin
 1.95272458e+00 38.436481 Lin-Lin
 1.95621836e+00 39.480381 Lin-Lin
 1.95842409e+00 40.203674 Lin-Lin
 1.95952702e+00 40.582924 Lin-Lin
 1.96283555e+00 41.826340 Lin-Lin
 1.96614420e+00 43.237041 Lin-Lin
 1.96724701e+00 43.750744 Lin-Lin
 1.96945274e+00 44.814995 Lin-Lin
 1.97165847e+00 45.957676 Lin-Lin
 1.97464979e+00 47.670288 Lin-Lin
 1.97614539e+00 48.591389 Lin-Lin
 1.97764099e+00 49.542824 Lin-Lin
 1.98063231e+00 51.580460 Lin-Lin
 1.98362362e+00 53.807461 Lin-Lin
 1.98642850e+00 56.074471 Lin-Lin
 1.98923349e+00 58.456997 Lin-Lin
 1.99203837e+00 61.034508 Lin-Lin
 1.99344087e+00 62.327839 Lin-Lin
 1.99484324e+00 63.691788 Lin-Lin
 1.99875569e+00 67.564087 Lin-Lin
 2.00643563e+00 75.356964 Lin-Lin
 2.00875425e+00 77.719742 Lin-Lin
 2.01223183e+00 81.051399 Lin-Lin
 2.01397085e+00 82.616585 Lin-Lin
 2.01570964e+00 84.123810 Lin-Lin
 2.01918745e+00 86.857803 Lin-Lin
 2.02185440e+00 88.606323 Lin-Lin
 2.02318811e+00 89.360954 Lin-Lin
 2.02452159e+00 90.056313 Lin-Lin
 2.02591610e+00 90.644859 Lin-Lin
 2.02718878e+00 91.184433 Lin-Lin
 2.02985597e+00 91.903770 Lin-Lin
 2.03081679e+00 92.052658 Lin-Lin
 2.03265619e+00 92.271904 Lin-Lin
 2.03357601e+00 92.276772 Lin-Lin
 2.03597927e+00 92.098457 Lin-Lin
 2.03635764e+00 92.053535 Lin-Lin
 2.03946042e+00 91.286766 Lin-Lin
 2.03965473e+00 91.230377 Lin-Lin
 2.04294181e+00 89.840630 Lin-Lin
 2.04295182e+00 89.835953 Lin-Lin
 2.04566407e+00 88.274086 Lin-Lin
 2.04700160e+00 87.384193 Lin-Lin
 2.04837632e+00 86.417328 Lin-Lin
 2.05106139e+00 84.290283 Lin-Lin
 2.05199289e+00 83.516800 Lin-Lin
 2.05560923e+00 80.223732 Lin-Lin
 2.05715132e+00 78.724007 Lin-Lin
 2.06046653e+00 75.423691 Lin-Lin
 2.06611681e+00 69.642220 Lin-Lin
 2.07077360e+00 64.864258 Lin-Lin
 2.07106328e+00 64.571381 Lin-Lin
 2.07189298e+00 63.768085 Lin-Lin
 2.07541060e+00 60.353134 Lin-Lin
 2.07656980e+00 59.276112 Lin-Lin
 2.07830858e+00 57.695290 Lin-Lin
 2.08091688e+00 55.426208 Lin-Lin
 2.08120680e+00 55.179855 Lin-Lin
 2.08410478e+00 52.838528 Lin-Lin
