#LIBRARY    ENDF/B-VIII.1
#REACTION   AM-241(N,G)AM-242,SIG
#NUCLEUS    Am-241
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 8.97985935e+00 55.390995 Lin-Lin
 8.98254967e+00 58.668343 Lin-Lin
 8.98523903e+00 62.213963 Lin-Lin
 8.98882580e+00 67.394249 Lin-Lin
 8.99218750e+00 72.761871 Lin-Lin
 8.99554920e+00 78.667969 Lin-Lin
 8.99891186e+00 85.156204 Lin-Lin
 9.00227356e+00 92.270271 Lin-Lin
 9.00563622e+00 100.053062 Lin-Lin
 9.00899792e+00 108.545731 Lin-Lin
 9.01236057e+00 117.786545 Lin-Lin
 9.01572227e+00 127.809692 Lin-Lin
 9.01908493e+00 138.643967 Lin-Lin
 9.02244663e+00 150.311279 Lin-Lin
 9.02580929e+00 162.825302 Lin-Lin
 9.02917099e+00 176.189880 Lin-Lin
 9.03365421e+00 195.317825 Lin-Lin
 9.03813648e+00 215.890198 Lin-Lin
 9.04228306e+00 236.121185 Lin-Lin
 9.04799843e+00 265.677063 Lin-Lin
 9.05561924e+00 307.397125 Lin-Lin
 9.07131004e+00 395.617371 Lin-Lin
 9.07803345e+00 431.141418 Lin-Lin
 9.08251667e+00 452.974609 Lin-Lin
 9.08699989e+00 472.814117 Lin-Lin
 9.09148216e+00 490.242157 Lin-Lin
 9.09596539e+00 504.878387 Lin-Lin
 9.10044765e+00 516.393982 Lin-Lin
 9.10414696e+00 523.357117 Lin-Lin
 9.10784626e+00 527.903870 Lin-Lin
 9.11155224e+00 529.963684 Lin-Lin
 9.11279202e+00 530.088562 Lin-Lin
 9.11676025e+00 528.583435 Lin-Lin
 9.12118149e+00 523.528442 Lin-Lin
 9.12555218e+00 515.143494 Lin-Lin
 9.12992287e+00 503.580017 Lin-Lin
 9.13362122e+00 491.499908 Lin-Lin
 9.13810349e+00 474.318695 Lin-Lin
 9.14258671e+00 454.713043 Lin-Lin
 9.14931107e+00 421.672424 Lin-Lin
 9.15603542e+00 385.591492 Lin-Lin
 9.17228508e+00 294.575073 Lin-Lin
 9.17900944e+00 258.451691 Lin-Lin
 9.18293190e+00 238.390930 Lin-Lin
 9.18741512e+00 216.586227 Lin-Lin
 9.19189835e+00 196.115189 Lin-Lin
 9.19638062e+00 177.074142 Lin-Lin
 9.19974327e+00 163.764679 Lin-Lin
 9.20310497e+00 151.297089 Lin-Lin
 9.20646763e+00 139.667664 Lin-Lin
 9.20982933e+00 128.863205 Lin-Lin
 9.21319103e+00 118.862335 Lin-Lin
 9.21655369e+00 109.637024 Lin-Lin
 9.21991539e+00 101.153893 Lin-Lin
 9.22327805e+00 93.375572 Lin-Lin
 9.22663975e+00 86.261833 Lin-Lin
 9.23000240e+00 79.770691 Lin-Lin
 9.23336411e+00 73.859329 Lin-Lin
 9.23578739e+00 69.933701 Lin-Lin
 9.23839378e+00 66.006172 Lin-Lin
 9.24099922e+00 62.363499 Lin-Lin
 9.24360466e+00 58.986874 Lin-Lin
 9.24621010e+00 55.858143 Lin-Lin
 9.24881554e+00 52.959858 Lin-Lin
 9.25272465e+00 49.008320 Lin-Lin
 9.25533009e+00 46.615124 Lin-Lin
 9.25869179e+00 43.785019 Lin-Lin
 9.26205444e+00 41.218758 Lin-Lin
 9.26541615e+00 38.889729 Lin-Lin
 9.26877880e+00 36.773663 Lin-Lin
 9.27214050e+00 34.848564 Lin-Lin
 9.27550316e+00 33.094574 Lin-Lin
 9.27886486e+00 31.493834 Lin-Lin
 9.28362751e+00 29.457626 Lin-Lin
 9.28783035e+00 27.858150 Lin-Lin
 9.29203320e+00 26.419024 Lin-Lin
 9.29623604e+00 25.120125 Lin-Lin
 9.29903793e+00 24.323448 Lin-Lin
 9.30464172e+00 22.876226 Lin-Lin
 9.31024456e+00 21.598598 Lin-Lin
 9.31584835e+00 20.465143 Lin-Lin
 9.32145214e+00 19.455059 Lin-Lin
 9.32705593e+00 18.551260 Lin-Lin
 9.33265877e+00 17.739656 Lin-Lin
 9.33826256e+00 17.008562 Lin-Lin
 9.34666824e+00 16.041996 Lin-Lin
 9.35507298e+00 15.208431 Lin-Lin
 9.36347866e+00 14.487159 Lin-Lin
 9.37188339e+00 13.861841 Lin-Lin
 9.38164139e+00 13.239183 Lin-Lin
 9.39139938e+00 12.712186 Lin-Lin
 9.40115643e+00 12.268133 Lin-Lin
 9.41091442e+00 11.896972 Lin-Lin
 9.42067242e+00 11.590735 Lin-Lin
 9.43030357e+00 11.345978 Lin-Lin
 9.44306183e+00 11.101753 Lin-Lin
 9.45581913e+00 10.941333 Lin-Lin
 9.46857738e+00 10.859278 Lin-Lin
 9.47495556e+00 10.846595 Lin-Lin
 9.48830414e+00 10.880235 Lin-Lin
 9.50165272e+00 10.995779 Lin-Lin
 9.51500130e+00 11.196012 Lin-Lin
 9.52501297e+00 11.404979 Lin-Lin
 9.53435230e+00 11.648669 Lin-Lin
 9.54635715e+00 12.037208 Lin-Lin
 9.55536079e+00 12.389927 Lin-Lin
 9.56436539e+00 12.801368 Lin-Lin
 9.57336903e+00 13.278523 Lin-Lin
 9.58147717e+00 13.771564 Lin-Lin
 9.58913708e+00 14.299746 Lin-Lin
 9.59679699e+00 14.896642 Lin-Lin
 9.60445690e+00 15.571971 Lin-Lin
 9.61211777e+00 16.337673 Lin-Lin
 9.62006092e+00 17.243055 Lin-Lin
 9.62573528e+00 17.970331 Lin-Lin
 9.63140965e+00 18.775126 Lin-Lin
 9.63708401e+00 19.668598 Lin-Lin
 9.64275837e+00 20.664206 Lin-Lin
 9.64843178e+00 21.778257 Lin-Lin
 9.65410614e+00 23.030611 Lin-Lin
 9.65978050e+00 24.445513 Lin-Lin
 9.66460323e+00 25.797958 Lin-Lin
 9.66857529e+00 27.031296 Lin-Lin
 9.67254734e+00 28.387814 Lin-Lin
 9.67651939e+00 29.883926 Lin-Lin
 9.68049145e+00 31.538443 Lin-Lin
 9.68446350e+00 33.372868 Lin-Lin
 9.68843460e+00 35.411694 Lin-Lin
 9.69240665e+00 37.682682 Lin-Lin
 9.69583988e+00 39.856510 Lin-Lin
 9.69873333e+00 41.858345 Lin-Lin
 9.70162773e+00 44.030659 Lin-Lin
 9.70452118e+00 46.389301 Lin-Lin
 9.70741558e+00 48.951302 Lin-Lin
 9.71030903e+00 51.734840 Lin-Lin
 9.71320248e+00 54.759254 Lin-Lin
 9.71609688e+00 58.044979 Lin-Lin
 9.71958637e+00 62.385319 Lin-Lin
 9.72265053e+00 66.566605 Lin-Lin
 9.72571468e+00 71.123108 Lin-Lin
 9.72877884e+00 76.083313 Lin-Lin
 9.73184204e+00 81.476158 Lin-Lin
 9.73501968e+00 87.556747 Lin-Lin
 9.73842430e+00 94.658966 Lin-Lin
 9.74182892e+00 102.405998 Lin-Lin
 9.74523354e+00 110.833839 Lin-Lin
 9.74863815e+00 119.975288 Lin-Lin
 9.75204277e+00 129.858871 Lin-Lin
 9.75544739e+00 140.507614 Lin-Lin
 9.75885105e+00 151.937820 Lin-Lin
 9.76225567e+00 164.157745 Lin-Lin
 9.76566029e+00 177.166351 Lin-Lin
 9.77019978e+00 195.716278 Lin-Lin
 9.77473927e+00 215.585938 Lin-Lin
 9.77927876e+00 236.673767 Lin-Lin
 9.78608704e+00 270.257660 Lin-Lin
 9.79380417e+00 310.344971 Lin-Lin
 9.80833054e+00 386.753937 Lin-Lin
 9.81513882e+00 420.286957 Lin-Lin
 9.81967831e+00 440.889832 Lin-Lin
 9.82421780e+00 459.625916 Lin-Lin
 9.82875729e+00 476.117981 Lin-Lin
 9.83329678e+00 490.022308 Lin-Lin
 9.83783627e+00 501.041016 Lin-Lin
 9.84237480e+00 508.933350 Lin-Lin
 9.84608746e+00 512.939514 Lin-Lin
 9.85075188e+00 514.754700 Lin-Lin
 9.85474682e+00 513.431335 Lin-Lin
 9.85900116e+00 509.130463 Lin-Lin
 9.86325645e+00 501.934143 Lin-Lin
 9.86824989e+00 489.993042 Lin-Lin
 9.87324238e+00 474.586212 Lin-Lin
 9.87732792e+00 459.682465 Lin-Lin
 9.88345623e+00 434.041229 Lin-Lin
 9.88958454e+00 405.295929 Lin-Lin
 9.89775562e+00 363.840088 Lin-Lin
 9.91272354e+00 285.521637 Lin-Lin
 9.91861248e+00 255.957932 Lin-Lin
 9.92360306e+00 232.103271 Lin-Lin
 9.92859268e+00 209.599762 Lin-Lin
 9.93354988e+00 188.751999 Lin-Lin
 9.93681145e+00 175.911758 Lin-Lin
 9.94007206e+00 163.787827 Lin-Lin
 9.94333363e+00 152.388611 Lin-Lin
 9.94655323e+00 141.846481 Lin-Lin
 9.94973087e+00 132.127029 Lin-Lin
 9.95290852e+00 123.076256 Lin-Lin
 9.95608521e+00 114.676743 Lin-Lin
 9.95926285e+00 106.907074 Lin-Lin
 9.96244049e+00 99.742699 Lin-Lin
 9.96561813e+00 93.156677 Lin-Lin
 9.96879578e+00 87.120407 Lin-Lin
 9.97197342e+00 81.604301 Lin-Lin
 9.97515106e+00 76.578316 Lin-Lin
 9.97832870e+00 72.012482 Lin-Lin
 9.98150635e+00 67.877319 Lin-Lin
 9.98451519e+00 64.331703 Lin-Lin
 9.98735809e+00 61.293713 Lin-Lin
 9.99020004e+00 58.537563 Lin-Lin
 9.99304199e+00 56.045330 Lin-Lin
 9.99601460e+00 53.701897 Lin-Lin
 9.99911976e+00 51.523701 Lin-Lin
 1.00022249e+01 49.601204 Lin-Lin
 1.00053301e+01 47.916569 Lin-Lin
 1.00084352e+01 46.453354 Lin-Lin
 1.00115395e+01 45.196438 Lin-Lin
 1.00146446e+01 44.131931 Lin-Lin
 1.00193024e+01 42.868244 Lin-Lin
 1.00239601e+01 41.969826 Lin-Lin
 1.00286169e+01 41.401577 Lin-Lin
 1.00337086e+01 41.120270 Lin-Lin
 1.00356951e+01 41.098560 Lin-Lin
 1.00396681e+01 41.190781 Lin-Lin
 1.00446320e+01 41.537113 Lin-Lin
 1.00495958e+01 42.107479 Lin-Lin
 1.00564051e+01 43.188599 Lin-Lin
 1.00632143e+01 44.527058 Lin-Lin
 1.00809946e+01 48.485661 Lin-Lin
 1.00904503e+01 50.373123 Lin-Lin
 1.00982456e+01 51.569790 Lin-Lin
 1.01047592e+01 52.226994 Lin-Lin
 1.01113911e+01 52.520401 Lin-Lin
 1.01130781e+01 52.530449 Lin-Lin
 1.01176996e+01 52.420128 Lin-Lin
 1.01240768e+01 51.936714 Lin-Lin
 1.01292753e+01 51.268089 Lin-Lin
 1.01354208e+01 50.185314 Lin-Lin
 1.01425495e+01 48.587624 Lin-Lin
 1.01514854e+01 46.196968 Lin-Lin
 1.01718893e+01 40.168964 Lin-Lin
 1.01780996e+01 38.461876 Lin-Lin
 1.01843090e+01 36.924217 Lin-Lin
 1.01905193e+01 35.607533 Lin-Lin
 1.01962852e+01 34.621513 Lin-Lin
 1.02016087e+01 33.940819 Lin-Lin
 1.02069311e+01 33.502445 Lin-Lin
 1.02109232e+01 33.344761 Lin-Lin
 1.02129192e+01 33.323868 Lin-Lin
 1.02180204e+01 33.455070 Lin-Lin
 1.02226782e+01 33.819584 Lin-Lin
 1.02273350e+01 34.434620 Lin-Lin
 1.02319927e+01 35.319347 Lin-Lin
 1.02366505e+01 36.496414 Lin-Lin
 1.02397556e+01 37.456650 Lin-Lin
 1.02433729e+01 38.766689 Lin-Lin
 1.02469912e+01 40.298164 Lin-Lin
 1.02506094e+01 42.069588 Lin-Lin
 1.02542267e+01 44.101719 Lin-Lin
 1.02572908e+01 46.043365 Lin-Lin
 1.02603540e+01 48.203777 Lin-Lin
 1.02634172e+01 50.599464 Lin-Lin
 1.02664814e+01 53.248096 Lin-Lin
 1.02695446e+01 56.168404 Lin-Lin
 1.02721758e+01 58.908527 Lin-Lin
 1.02753963e+01 62.573437 Lin-Lin
 1.02786160e+01 66.604301 Lin-Lin
 1.02818365e+01 71.026176 Lin-Lin
 1.02851105e+01 75.948074 Lin-Lin
 1.02884369e+01 81.418015 Lin-Lin
 1.02917633e+01 87.386490 Lin-Lin
 1.02950907e+01 93.879120 Lin-Lin
 1.02984171e+01 100.919441 Lin-Lin
 1.03017435e+01 108.528320 Lin-Lin
 1.03050709e+01 116.722961 Lin-Lin
 1.03083973e+01 125.516273 Lin-Lin
 1.03117046e+01 134.859528 Lin-Lin
 1.03149929e+01 144.743805 Lin-Lin
 1.03199253e+01 160.670273 Lin-Lin
 1.03248014e+01 177.669479 Lin-Lin
 1.03295670e+01 195.399307 Lin-Lin
 1.03359213e+01 220.538208 Lin-Lin
 1.03447714e+01 257.655762 Lin-Lin
 1.03588409e+01 317.999725 Lin-Lin
 1.03649683e+01 343.035217 Lin-Lin
 1.03710957e+01 366.233734 Lin-Lin
 1.03772221e+01 386.828339 Lin-Lin
 1.03813066e+01 398.751862 Lin-Lin
 1.03858461e+01 410.029724 Lin-Lin
 1.03903847e+01 419.010071 Lin-Lin
 1.03949232e+01 425.504333 Lin-Lin
 1.03994617e+01 429.374207 Lin-Lin
 1.04036484e+01 430.544281 Lin-Lin
 1.04085817e+01 428.939453 Lin-Lin
 1.04123964e+01 425.509399 Lin-Lin
 1.04173889e+01 418.232483 Lin-Lin
 1.04223814e+01 407.972534 Lin-Lin
 1.04273739e+01 394.990021 Lin-Lin
 1.04321394e+01 380.352173 Lin-Lin
 1.04366779e+01 364.667969 Lin-Lin
 1.04434853e+01 338.617340 Lin-Lin
 1.04525623e+01 300.804840 Lin-Lin
 1.04674263e+01 237.077866 Lin-Lin
 1.04734402e+01 212.365585 Lin-Lin
 1.04779787e+01 194.553375 Lin-Lin
 1.04825172e+01 177.619843 Lin-Lin
 1.04870558e+01 161.669846 Lin-Lin
 1.04915943e+01 146.775421 Lin-Lin
 1.04961329e+01 132.978287 Lin-Lin
 1.04995375e+01 123.360222 Lin-Lin
 1.05029411e+01 114.365456 Lin-Lin
 1.05063448e+01 105.984802 Lin-Lin
 1.05097485e+01 98.203461 Lin-Lin
 1.05131531e+01 91.002090 Lin-Lin
 1.05165567e+01 84.357574 Lin-Lin
 1.05199604e+01 78.243835 Lin-Lin
 1.05233650e+01 72.632759 Lin-Lin
 1.05264282e+01 67.988113 Lin-Lin
 1.05294914e+01 63.704563 Lin-Lin
 1.05325556e+01 59.759834 Lin-Lin
 1.05356188e+01 56.131771 Lin-Lin
 1.05386820e+01 52.798588 Lin-Lin
 1.05416470e+01 49.834133 Lin-Lin
 1.05435896e+01 48.020985 Lin-Lin
 1.05474758e+01 44.680874 Lin-Lin
 1.05513620e+01 41.690411 Lin-Lin
 1.05552483e+01 39.013638 Lin-Lin
 1.05591345e+01 36.617340 Lin-Lin
 1.05630207e+01 34.471165 Lin-Lin
 1.05669069e+01 32.547535 Lin-Lin
 1.05707932e+01 30.821592 Lin-Lin
 1.05750475e+01 29.132286 Lin-Lin
 1.05793028e+01 27.627380 Lin-Lin
 1.05835571e+01 26.284134 Lin-Lin
 1.05878124e+01 25.082724 Lin-Lin
 1.05920677e+01 24.005920 Lin-Lin
 1.05963221e+01 23.038807 Lin-Lin
 1.06019955e+01 21.897942 Lin-Lin
 1.06076689e+01 20.903652 Lin-Lin
 1.06133423e+01 20.034878 Lin-Lin
 1.06187315e+01 19.310072 Lin-Lin
 1.06263905e+01 18.424799 Lin-Lin
 1.06340494e+01 17.684875 Lin-Lin
 1.06417084e+01 17.069021 Lin-Lin
 1.06493664e+01 16.560911 Lin-Lin
 1.06570253e+01 16.148033 Lin-Lin
 1.06642828e+01 15.835997 Lin-Lin
 1.06715403e+01 15.594723 Lin-Lin
 1.06812162e+01 15.375379 Lin-Lin
 1.06908922e+01 15.266612 Lin-Lin
 1.06957302e+01 15.252437 Lin-Lin
 1.07058058e+01 15.308214 Lin-Lin
 1.07158804e+01 15.480938 Lin-Lin
 1.07259550e+01 15.776101 Lin-Lin
 1.07360296e+01 16.203575 Lin-Lin
 1.07427464e+01 16.569279 Lin-Lin
 1.07494631e+01 17.006428 Lin-Lin
 1.07574196e+01 17.627342 Lin-Lin
 1.07653761e+01 18.375614 Lin-Lin
 1.07733326e+01 19.272524 Lin-Lin
 1.07786369e+01 19.966459 Lin-Lin
 1.07839413e+01 20.748941 Lin-Lin
 1.07892456e+01 21.632322 Lin-Lin
 1.07946968e+01 22.661007 Lin-Lin
 1.08002958e+01 23.865173 Lin-Lin
 1.08058949e+01 25.244226 Lin-Lin
 1.08100948e+01 26.411573 Lin-Lin
 1.08142939e+01 27.709749 Lin-Lin
 1.08184929e+01 29.156286 Lin-Lin
 1.08226929e+01 30.771235 Lin-Lin
 1.08268919e+01 32.577442 Lin-Lin
 1.08310909e+01 34.600800 Lin-Lin
 1.08352900e+01 36.870510 Lin-Lin
 1.08396368e+01 39.514214 Lin-Lin
 1.08425837e+01 41.496967 Lin-Lin
 1.08455305e+01 43.649364 Lin-Lin
 1.08484774e+01 45.986023 Lin-Lin
 1.08514242e+01 48.522476 Lin-Lin
 1.08543711e+01 51.275101 Lin-Lin
 1.08573179e+01 54.261108 Lin-Lin
 1.08602648e+01 57.498451 Lin-Lin
 1.08638010e+01 61.741253 Lin-Lin
 1.08673372e+01 66.405891 Lin-Lin
 1.08708735e+01 71.526192 Lin-Lin
 1.08744097e+01 77.136192 Lin-Lin
 1.08779459e+01 83.269646 Lin-Lin
 1.08812466e+01 89.495361 Lin-Lin
 1.08844290e+01 95.981323 Lin-Lin
 1.08876123e+01 102.962349 Lin-Lin
 1.08907948e+01 110.457314 Lin-Lin
 1.08939772e+01 118.482254 Lin-Lin
 1.08972778e+01 127.377777 Lin-Lin
 1.09008141e+01 137.567245 Lin-Lin
 1.09043503e+01 148.442734 Lin-Lin
 1.09090652e+01 164.003815 Lin-Lin
 1.09137802e+01 180.744766 Lin-Lin
 1.09173164e+01 194.036453 Lin-Lin
 1.09220314e+01 212.662262 Lin-Lin
 1.09291039e+01 242.257874 Lin-Lin
 1.09390059e+01 285.934052 Lin-Lin
 1.09512644e+01 340.417145 Lin-Lin
 1.09583368e+01 370.084259 Lin-Lin
 1.09654093e+01 397.030426 Lin-Lin
 1.09701242e+01 412.917786 Lin-Lin
 1.09748392e+01 426.772919 Lin-Lin
 1.09795542e+01 438.311798 Lin-Lin
 1.09842691e+01 447.291626 Lin-Lin
 1.09889841e+01 453.519836 Lin-Lin
 1.09939356e+01 456.950836 Lin-Lin
 1.09966373e+01 457.448364 Lin-Lin
 1.09998446e+01 456.770538 Lin-Lin
 1.10050154e+01 452.802490 Lin-Lin
 1.10092592e+01 446.962036 Lin-Lin
 1.10135021e+01 438.900940 Lin-Lin
 1.10186892e+01 426.240875 Lin-Lin
 1.10238752e+01 410.798706 Lin-Lin
 1.10285902e+01 394.666321 Lin-Lin
 1.10356627e+01 367.447266 Lin-Lin
 1.10427351e+01 337.620026 Lin-Lin
 1.10628920e+01 248.185394 Lin-Lin
 1.10691395e+01 221.646667 Lin-Lin
 1.10738544e+01 202.553558 Lin-Lin
 1.10785694e+01 184.432343 Lin-Lin
 1.10832844e+01 167.392365 Lin-Lin
 1.10879993e+01 151.506973 Lin-Lin
 1.10915356e+01 140.376083 Lin-Lin
 1.10950718e+01 129.924072 Lin-Lin
 1.10986080e+01 120.148643 Lin-Lin
 1.11021442e+01 111.040283 Lin-Lin
 1.11056805e+01 102.583214 Lin-Lin
 1.11092167e+01 94.756462 Lin-Lin
 1.11127529e+01 87.534836 Lin-Lin
 1.11162891e+01 80.889923 Lin-Lin
 1.11198254e+01 74.790916 Lin-Lin
 1.11232519e+01 69.371460 Lin-Lin
 1.11266241e+01 64.480064 Lin-Lin
 1.11299953e+01 59.997215 Lin-Lin
 1.11333666e+01 55.894058 Lin-Lin
 1.11367388e+01 52.142368 Lin-Lin
 1.11405001e+01 48.338234 Lin-Lin
 1.11435270e+01 45.544727 Lin-Lin
 1.11465540e+01 42.970818 Lin-Lin
 1.11495810e+01 40.599350 Lin-Lin
 1.11526089e+01 38.414116 Lin-Lin
 1.11556358e+01 36.399876 Lin-Lin
 1.11586628e+01 34.542397 Lin-Lin
 1.11616898e+01 32.828411 Lin-Lin
 1.11660032e+01 30.610176 Lin-Lin
 1.11702023e+01 28.675735 Lin-Lin
 1.11744022e+01 26.936783 Lin-Lin
 1.11786013e+01 25.369848 Lin-Lin
 1.11828003e+01 23.954273 Lin-Lin
 1.11869993e+01 22.671919 Lin-Lin
 1.11911993e+01 21.506935 Lin-Lin
 1.11953983e+01 20.445490 Lin-Lin
 1.11995974e+01 19.475554 Lin-Lin
 1.12051964e+01 18.306767 Lin-Lin
 1.12106485e+01 17.287231 Lin-Lin
 1.12159529e+01 16.391916 Lin-Lin
 1.12212572e+01 15.579369 Lin-Lin
 1.12265615e+01 14.839130 Lin-Lin
 1.12318659e+01 14.162396 Lin-Lin
 1.12398224e+01 13.250384 Lin-Lin
 1.12477789e+01 12.444159 Lin-Lin
 1.12539444e+01 11.881714 Lin-Lin
 1.12609701e+01 11.298326 Lin-Lin
 1.12679958e+01 10.768968 Lin-Lin
 1.12750216e+01 10.287258 Lin-Lin
 1.12855606e+01 9.642574 Lin-Lin
 1.12960987e+01 9.078627 Lin-Lin
 1.13066378e+01 8.584013 Lin-Lin
 1.13155804e+01 8.212002 Lin-Lin
 1.13245230e+01 7.879216 Lin-Lin
 1.13364468e+01 7.490830 Lin-Lin
 1.13483706e+01 7.160606 Lin-Lin
 1.13593283e+01 6.905687 Lin-Lin
 1.13693180e+01 6.713357 Lin-Lin
 1.13793087e+01 6.560702 Lin-Lin
 1.13892994e+01 6.451221 Lin-Lin
 1.13987341e+01 6.393007 Lin-Lin
 1.14042845e+01 6.382432 Lin-Lin
 1.14120550e+01 6.402018 Lin-Lin
 1.14187145e+01 6.455931 Lin-Lin
 1.14253750e+01 6.550330 Lin-Lin
 1.14316750e+01 6.683290 Lin-Lin
 1.14372520e+01 6.842173 Lin-Lin
 1.14428301e+01 7.045399 Lin-Lin
 1.14484081e+01 7.298938 Lin-Lin
 1.14539862e+01 7.609138 Lin-Lin
 1.14595642e+01 7.982539 Lin-Lin
 1.14640045e+01 8.329289 Lin-Lin
 1.14684448e+01 8.723337 Lin-Lin
 1.14728842e+01 9.167549 Lin-Lin
 1.14773245e+01 9.664389 Lin-Lin
 1.14817648e+01 10.215778 Lin-Lin
 1.14862051e+01 10.822935 Lin-Lin
 1.14906454e+01 11.486211 Lin-Lin
 1.14950857e+01 12.204936 Lin-Lin
 1.15010796e+01 13.259714 Lin-Lin
 1.15070734e+01 14.403689 Lin-Lin
 1.15132895e+01 15.670197 Lin-Lin
 1.15243902e+01 18.068296 Lin-Lin
 1.15381546e+01 21.068365 Lin-Lin
 1.15457029e+01 22.596836 Lin-Lin
 1.15523634e+01 23.805395 Lin-Lin
 1.15590229e+01 24.833891 Lin-Lin
 1.15643511e+01 25.498602 Lin-Lin
 1.15696793e+01 26.002863 Lin-Lin
 1.15750093e+01 26.332394 Lin-Lin
 1.15803385e+01 26.477243 Lin-Lin
 1.15815659e+01 26.483824 Lin-Lin
 1.15860968e+01 26.420691 Lin-Lin
 1.15914364e+01 26.171124 Lin-Lin
 1.15957651e+01 25.833513 Lin-Lin
 1.16000948e+01 25.380653 Lin-Lin
 1.16052008e+01 24.708742 Lin-Lin
 1.16118612e+01 23.633060 Lin-Lin
 1.16185207e+01 22.369736 Lin-Lin
 1.16251812e+01 20.964474 Lin-Lin
 1.16333952e+01 19.106691 Lin-Lin
 1.16491585e+01 15.452875 Lin-Lin
 1.16558180e+01 13.974639 Lin-Lin
 1.16624784e+01 12.579003 Lin-Lin
 1.16669188e+01 11.704696 Lin-Lin
 1.16713591e+01 10.880317 Lin-Lin
 1.16757994e+01 10.108639 Lin-Lin
 1.16802387e+01 9.391179 Lin-Lin
 1.16842356e+01 8.792168 Lin-Lin
 1.16882315e+01 8.237015 Lin-Lin
 1.16922274e+01 7.724780 Lin-Lin
 1.16962233e+01 7.254073 Lin-Lin
 1.17006636e+01 6.777623 Lin-Lin
 1.17051039e+01 6.347461 Lin-Lin
 1.17095442e+01 5.960492 Lin-Lin
 1.17139845e+01 5.613454 Lin-Lin
 1.17185631e+01 5.293868 Lin-Lin
 1.17231417e+01 5.009575 Lin-Lin
 1.17277212e+01 4.757049 Lin-Lin
 1.17322998e+01 4.532928 Lin-Lin
 1.17368784e+01 4.334057 Lin-Lin
 1.17414579e+01 4.157520 Lin-Lin
 1.17460365e+01 4.000652 Lin-Lin
 1.17506151e+01 3.861046 Lin-Lin
 1.17561655e+01 3.711898 Lin-Lin
 1.17617159e+01 3.581603 Lin-Lin
 1.17672653e+01 3.467290 Lin-Lin
 1.17755909e+01 3.320567 Lin-Lin
 1.17839165e+01 3.197781 Lin-Lin
 1.17922411e+01 3.093878 Lin-Lin
 1.18000116e+01 3.010559 Lin-Lin
 1.18100023e+01 2.918993 Lin-Lin
 1.18199921e+01 2.841573 Lin-Lin
 1.18349781e+01 2.746426 Lin-Lin
 1.18480988e+01 2.679818 Lin-Lin
 1.18612204e+01 2.626232 Lin-Lin
 1.18743420e+01 2.584243 Lin-Lin
 1.18929834e+01 2.543433 Lin-Lin
 1.19095459e+01 2.526428 Lin-Lin
 1.19150667e+01 2.525249 Lin-Lin
 1.19261084e+01 2.530739 Lin-Lin
 1.19365978e+01 2.547429 Lin-Lin
 1.19465351e+01 2.576236 Lin-Lin
 1.19564724e+01 2.621337 Lin-Lin
 1.19639254e+01 2.668802 Lin-Lin
 1.19713783e+01 2.730947 Lin-Lin
 1.19784174e+01 2.806137 Lin-Lin
 1.19854555e+01 2.900782 Lin-Lin
 1.19924946e+01 3.018780 Lin-Lin
 1.19971876e+01 3.112565 Lin-Lin
 1.20018797e+01 3.220063 Lin-Lin
 1.20065727e+01 3.342718 Lin-Lin
 1.20111275e+01 3.477648 Lin-Lin
 1.20155439e+01 3.624692 Lin-Lin
 1.20199604e+01 3.788855 Lin-Lin
 1.20243769e+01 3.971196 Lin-Lin
 1.20287933e+01 4.172635 Lin-Lin
 1.20332098e+01 4.393899 Lin-Lin
 1.20376272e+01 4.635478 Lin-Lin
 1.20420437e+01 4.897553 Lin-Lin
 1.20482264e+01 5.298505 Lin-Lin
 1.20541887e+01 5.721128 Lin-Lin
 1.20601511e+01 6.175855 Lin-Lin
 1.20689850e+01 6.897644 Lin-Lin
 1.20904055e+01 8.736852 Lin-Lin
 1.20990171e+01 9.426610 Lin-Lin
 1.21056423e+01 9.901862 Lin-Lin
 1.21122675e+01 10.310477 Lin-Lin
 1.21180086e+01 10.598911 Lin-Lin
 1.21237507e+01 10.817492 Lin-Lin
 1.21290512e+01 10.951633 Lin-Lin
 1.21343527e+01 11.017229 Lin-Lin
 1.21367950e+01 11.023850 Lin-Lin
 1.21407051e+01 11.003294 Lin-Lin
 1.21451712e+01 10.933324 Lin-Lin
 1.21498079e+01 10.809558 Lin-Lin
 1.21559916e+01 10.567877 Lin-Lin
 1.21626158e+01 10.220621 Lin-Lin
 1.21692410e+01 9.795055 Lin-Lin
 1.21763077e+01 9.272412 Lin-Lin
 1.21842575e+01 8.624813 Lin-Lin
 1.22063408e+01 6.729610 Lin-Lin
 1.22129650e+01 6.190759 Lin-Lin
 1.22195902e+01 5.684696 Lin-Lin
 1.22262154e+01 5.218070 Lin-Lin
 1.22306318e+01 4.931031 Lin-Lin
 1.22350483e+01 4.664053 Lin-Lin
 1.22394648e+01 4.417375 Lin-Lin
 1.22438812e+01 4.190883 Lin-Lin
 1.22482977e+01 3.984156 Lin-Lin
 1.22527142e+01 3.796527 Lin-Lin
 1.22577105e+01 3.606193 Lin-Lin
 1.22632866e+01 3.419499 Lin-Lin
 1.22688627e+01 3.257732 Lin-Lin
 1.22744389e+01 3.118498 Lin-Lin
